,afinidad,pageranks,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,eigencentrality,protected,verified,followers_count,friends_count,statuses_count
655,,0.005000999999999999,0.246781,0.272434,0.0009789999999999998,0.022262999999999998,0.016983,0.186864,0.13588699999999998,False,False,3591.0,484.0,3707.0
656,,0.000262,0.314064,0.356156,7.000000000000001e-06,0.0061,0.039483,0.473684,0.035808,,,,,
657,,0.00032599999999999996,0.312296,0.35631599999999997,3.1e-05,0.011708,0.02414,0.357143,0.064103,False,False,418.0,554.0,9611.0
658,,0.00020800000000000001,0.323115,0.353725,1.1e-05,0.006546,0.014036000000000002,0.347222,0.032784,,,,,
659,,0.00015900000000000002,0.284788,0.319303,9.1e-05,0.003583,0.015105,0.43055600000000005,0.020812,False,False,44.0,120.0,293.0
660,,0.000164,0.296985,0.341147,1.4000000000000001e-05,0.0033659999999999996,0.035513,0.330409,0.022300999999999998,False,False,86.0,566.0,2510.0
661,cm,0.001449,0.398337,0.470383,0.006795999999999999,0.06823,0.11220999999999999,0.20708800000000002,0.303348,False,False,2858.0,4885.0,43231.0
662,cm,0.0017739999999999998,0.347167,0.399304,0.0018899999999999998,0.047075,0.06202100000000001,0.318614,0.247667,False,False,1064.0,771.0,23659.0
663,medio,0.019435,0.249586,0.273235,0.014721000000000001,0.211921,0.016329,0.038071,0.9917819999999999,False,True,202078.0,529.0,107970.0
664,,0.000535,0.356684,0.412587,0.0005679999999999999,0.028162,0.077999,0.313299,0.129202,,,,,
665,,0.000388,0.327838,0.376014,4.4e-05,0.024543000000000002,0.044978,0.39215700000000003,0.104645,False,False,569.0,868.0,27676.0
666,cm,0.001963,0.33365,0.390018,0.00215,0.034494,0.059782,0.325754,0.196792,False,False,1051.0,1559.0,6874.0
667,,0.000357,0.32193,0.370819,0.001854,0.013344,0.046843,0.22371799999999997,0.047958,,,,,
668,,0.000332,0.330201,0.382656,7e-05,0.015712,0.058202,0.35133600000000004,0.065206,,,,,
669,,0.00062,0.32193,0.36885999999999997,7.2e-05,0.018234,0.051698,0.425,0.09024,False,False,396.0,1045.0,7377.0
670,,0.000909,0.286491,0.321456,2.8000000000000003e-05,0.017783,0.02621,0.44301999999999997,0.079438,False,False,202.0,151.0,1290.0
671,,0.000271,0.328861,0.36265,1.6e-05,0.007918000000000001,0.013368999999999999,0.333333,0.039763,False,False,3701.0,3597.0,20164.0
672,,0.00023999999999999998,0.310731,0.354428,1.4000000000000001e-05,0.006017,0.03632,0.44736800000000004,0.028549,False,False,124.0,472.0,2721.0
673,,0.000305,0.344107,0.38894,3.7e-05,0.017033,0.054342999999999995,0.369875,0.077176,False,False,210.0,588.0,2891.0
674,institucional,0.009047,0.207358,0.221307,0.001431,0.098761,0.003732,0.116086,0.45890699999999995,,,,,
675,,0.001248,0.309727,0.353802,0.00021600000000000002,0.01114,0.043195,0.370115,0.07930599999999999,False,False,581.0,865.0,4351.0
676,cm,0.006456,0.333544,0.395679,0.009854,0.072648,0.065695,0.192911,0.373779,False,False,3116.0,1541.0,5944.0
677,cm,0.01291,0.331969,0.38562199999999996,0.021005000000000003,0.15035,0.057435,0.12169100000000001,0.6845180000000001,False,False,14902.0,1941.0,14452.0
678,,0.00020800000000000001,0.193643,0.205475,5e-06,0.002329,0.0022140000000000003,0.416667,0.02106,False,False,107.0,60.0,10784.0
679,,0.00035499999999999996,0.316137,0.362454,0.000858,0.006241,0.048124,0.318548,0.034286000000000004,,,,,
680,,0.000123,0.26224200000000003,0.275642,0.0,0.0,0.0008849999999999999,0.0,0.0,False,False,121.0,192.0,657.0
681,,0.00016,0.262254,0.27566599999999997,0.0,0.0017699999999999999,0.0008849999999999999,0.666667,0.023031,False,False,197.0,425.0,2526.0
682,,0.000153,0.279279,0.296912,0.0,0.001998,0.004468,0.416667,0.012652,,,,,
683,,0.000143,0.264625,0.279003,0.0,0.00033999999999999997,0.00157,0.0,0.004176,,,,,
684,,0.001111,0.29943200000000003,0.33013000000000003,0.000338,0.005866,0.023306999999999998,0.3,0.050064,False,False,2311.0,1691.0,20451.0
685,cm,0.0014119999999999998,0.317949,0.35859800000000003,0.000455,0.023484,0.041277999999999995,0.368217,0.115325,False,False,1281.0,918.0,3785.0
686,,0.00015,0.281668,0.31206100000000003,1.8e-05,0.001627,0.008966,0.4,0.003618,,,,,
687,,0.00013700000000000002,0.292941,0.329816,0.0,0.001641,0.021914,0.43055600000000005,0.00831,False,False,76.0,37.0,3862.0
688,,0.000245,0.2964,0.333449,0.000662,0.00037200000000000004,0.021603999999999998,0.319048,0.000234,False,False,751.0,446.0,21742.0
689,,0.000381,0.352155,0.390987,0.001857,0.016027,0.023719999999999998,0.3,0.08202100000000001,False,False,315.0,511.0,15453.0
690,,0.000302,0.323412,0.365555,4.6e-05,0.015028999999999999,0.031251,0.472826,0.066339,False,False,223.0,195.0,15809.0
691,,0.001993,0.336311,0.383817,0.005921,0.0626,0.037837,0.187115,0.259977,False,False,4417.0,2451.0,155912.0
692,,0.000123,0.284213,0.317436,0.0,0.0,0.015362,0.333333,0.0,False,False,391.0,973.0,16265.0
693,,0.001145,0.344107,0.40272199999999997,0.001021,0.058828,0.072375,0.334912,0.254654,False,False,1556.0,1309.0,178249.0
694,,0.001125,0.382577,0.43976899999999997,0.005306,0.053214,0.075002,0.256885,0.2291,False,False,1601.0,2282.0,23414.0
695,cm,0.002695,0.37535599999999997,0.441983,0.014093000000000001,0.09425700000000001,0.072634,0.191511,0.397227,False,False,5379.0,4647.0,30564.0
696,,0.00015,0.29027800000000004,0.32354099999999997,1e-06,0.003361,0.003107,0.5,0.015951,False,False,918.0,573.0,37136.0
697,,0.00022799999999999999,0.324408,0.364733,2.1e-05,0.014406,0.015309999999999999,0.6098899999999999,0.055019000000000005,,,,,
698,cm,0.002287,0.376698,0.455693,0.018241,0.092711,0.104992,0.192401,0.40411199999999997,False,False,3122.0,2358.0,22331.0
699,,0.00021099999999999998,0.328964,0.364708,2e-05,0.009448999999999999,0.017917,0.511111,0.043823,False,False,119.0,180.0,2809.0
700,,0.000259,0.329169,0.37747800000000004,4.4e-05,0.013594,0.046777,0.392473,0.058267,,,,,
701,,0.000482,0.32371,0.371724,0.000162,0.018189,0.045585,0.369318,0.095794,False,False,2503.0,4993.0,199366.0
702,,0.000608,0.383133,0.462429,0.012729,0.025265,0.091935,0.16236099999999998,0.108359,,,,,
703,,0.000334,0.34332199999999996,0.38147600000000004,9.7e-05,0.020595,0.032583,0.539474,0.084497,,,,,
704,,0.000278,0.327329,0.370742,3.3e-05,0.009567,0.034886,0.393281,0.049621,False,False,93.0,375.0,1940.0
705,,0.000241,0.30648400000000003,0.346503,5e-06,0.014786,0.024179,0.44047600000000003,0.057607000000000005,False,False,190.0,161.0,4261.0
706,,0.000149,0.285559,0.320378,0.0,0.003698,0.0183,0.696429,0.015591999999999998,,,,,
707,,0.000455,0.34088,0.38513600000000003,8.9e-05,0.023392,0.046406,0.4375,0.10931199999999999,False,False,667.0,1216.0,90310.0
708,,0.000984,0.369954,0.424051,0.0032,0.061271000000000006,0.052226,0.28019,0.24391300000000002,False,False,1395.0,1332.0,6786.0
709,,0.000256,0.32621500000000003,0.37046399999999996,4.3e-05,0.013821,0.027257,0.395257,0.066763,,,,,
710,,0.000145,0.29212899999999997,0.325721,1e-06,0.0019420000000000001,0.011869,0.5,0.012503,False,False,27.0,121.0,1193.0
711,,0.000177,0.29343,0.332823,5e-06,0.006239,0.026314999999999998,0.388889,0.022484999999999998,False,False,180.0,592.0,8888.0
712,,0.000321,0.344895,0.380076,0.00072,0.020652,0.017532,0.392857,0.070503,,,,,
713,,0.000531,0.32301599999999997,0.3701,0.000261,0.023393,0.037949000000000004,0.343093,0.09625299999999999,False,False,409.0,324.0,1990.0
714,,0.00055,0.34376999999999996,0.39913899999999997,0.000234,0.039367,0.070386,0.45927299999999993,0.164786,False,False,889.0,992.0,17180.0
715,,0.000634,0.335883,0.382741,0.000261,0.035462,0.035864,0.395448,0.153563,False,False,796.0,616.0,40953.0
716,,0.000151,0.284097,0.317295,0.0,0.003116,0.016645,0.404762,0.016008,False,False,182.0,246.0,1266.0
717,,0.000167,0.297656,0.329617,2e-06,0.0028120000000000003,0.015284,0.595238,0.017455000000000002,False,False,257.0,408.0,5643.0
718,,0.0005059999999999999,0.338254,0.393885,0.000134,0.026981,0.061848,0.38408200000000003,0.11020999999999999,,,,,
719,,0.000731,0.35632199999999997,0.41761499999999996,0.0013449999999999998,0.032753,0.079065,0.261574,0.150702,False,False,541.0,1304.0,8389.0
720,,0.000593,0.358138,0.41031000000000006,0.000797,0.032135000000000004,0.046984,0.315163,0.13526,,,,,
721,,0.000192,0.326518,0.35786799999999996,2.1e-05,0.005727,0.016568,0.49090900000000004,0.024725999999999998,,,,,
722,,0.000341,0.353217,0.40427199999999996,0.000346,0.017583,0.051624,0.300816,0.07743799999999999,False,False,218.0,893.0,278.0
723,,0.000974,0.351568,0.398134,0.001273,0.060214,0.055671000000000005,0.334665,0.239536,,,,,
724,,0.001169,0.363073,0.41926,0.0051270000000000005,0.045826,0.072783,0.253159,0.214908,False,False,2233.0,5002.0,27039.0
725,,0.0008539999999999999,0.353929,0.410278,0.00119,0.045917,0.055303,0.261646,0.205394,False,False,1233.0,1670.0,34487.0
726,,0.000549,0.339671,0.38743099999999997,0.000407,0.039370999999999996,0.039023,0.33067399999999997,0.14771199999999998,,,,,
727,,0.000182,0.310823,0.341468,1.2e-05,0.005951,0.010167,0.533333,0.028024,False,False,371.0,356.0,24016.0
728,,0.000269,0.317757,0.362101,4e-05,0.009663,0.035467,0.467836,0.052328999999999994,False,False,83.0,199.0,1239.0
729,,0.0004940000000000001,0.318333,0.362797,0.000732,0.015934,0.030967,0.276455,0.070855,True,False,673.0,587.0,24225.0
730,,0.000192,0.28136700000000003,0.31127,4.4e-05,0.0035840000000000004,0.004262,0.25,0.018813,False,False,426.0,434.0,16202.0
731,,0.000811,0.372307,0.44611000000000006,0.002493,0.051921,0.079848,0.185871,0.203823,False,False,794.0,1723.0,3723.0
732,,0.000407,0.321439,0.367475,0.00025499999999999996,0.01659,0.031584,0.333333,0.073046,False,False,1391.0,4999.0,8017.0
733,,0.000373,0.349585,0.387856,0.000132,0.025484,0.01898,0.511696,0.109179,False,False,710.0,706.0,15719.0
734,,0.000174,0.337712,0.374573,2.9999999999999997e-05,0.005000999999999999,0.025611000000000002,0.310458,0.026277999999999996,False,False,112.0,627.0,1054.0
735,,0.000171,0.313131,0.351572,2e-06,0.006734,0.010553,0.52381,0.024901,,,,,
736,,0.000123,0.292406,0.328664,0.0,0.0,0.013186000000000002,0.33928600000000003,0.0,,,,,
737,,0.000145,0.281894,0.31293000000000004,0.0,0.0019420000000000001,0.012401,0.583333,0.012503,False,False,43.0,191.0,211.0
738,,0.000401,0.328349,0.378002,6.6e-05,0.025565,0.047492,0.404762,0.10263599999999999,,,,,
739,,0.000475,0.349238,0.391192,0.000759,0.027143,0.025172999999999997,0.38669899999999996,0.118879,,,,,
740,,0.00036899999999999997,0.33365,0.381255,0.000192,0.028512,0.047799,0.348792,0.104601,,,,,
741,,0.001025,0.349817,0.392805,0.002416,0.062544,0.025103,0.39318200000000003,0.253963,False,False,1782.0,911.0,65971.0
742,,0.000523,0.34797,0.392719,0.000852,0.036767,0.027254,0.46169399999999994,0.154835,False,False,1381.0,1043.0,88918.0
743,,0.000726,0.35789499999999996,0.40627800000000003,0.000537,0.045135,0.044094,0.382979,0.201002,False,False,998.0,1126.0,8012.0
744,,0.000172,0.28136700000000003,0.31127,0.0008230000000000001,0.002129,0.002468,0.0,0.012565,True,False,91.0,156.0,354.0
745,,0.000367,0.312852,0.353626,0.001282,0.011325,0.01383,0.352381,0.056792999999999996,False,False,468.0,686.0,22663.0
746,,0.000458,0.287664,0.321964,0.007996,0.003041,0.011139,0.194444,0.015806,,,,,
747,,0.001428,0.35704600000000003,0.41476899999999994,0.0018449999999999999,0.077064,0.066661,0.300321,0.31483,False,False,2429.0,1694.0,89325.0
748,,0.000552,0.360588,0.41309300000000004,0.000651,0.028945,0.06503400000000001,0.335213,0.132854,False,False,664.0,1735.0,11852.0
749,,0.0005009999999999999,0.317374,0.35641799999999996,0.00015900000000000002,0.029487,0.027204000000000002,0.37301599999999996,0.105683,,,,,
750,,0.0012779999999999998,0.362075,0.423324,0.006144,0.06314199999999999,0.066554,0.247574,0.257314,,,,,
751,,0.00034700000000000003,0.307558,0.349989,0.001953,0.008664,0.033313,0.299145,0.02531,False,False,363.0,831.0,11674.0
752,,0.0007160000000000001,0.294167,0.335312,0.000784,0.009776,0.020572,0.35,0.057584,False,False,328.0,327.0,13356.0
753,,0.000826,0.29027800000000004,0.329841,0.00031,0.01175,0.017595,0.371324,0.077012,False,False,491.0,357.0,10520.0
754,,0.000797,0.305153,0.344646,2.9999999999999997e-05,0.023521,0.032451999999999995,0.349432,0.10398099999999999,,,,,
755,,0.000193,0.28394400000000003,0.317643,1.9e-05,0.001183,0.007139,0.5,0.002209,False,False,51.0,60.0,1520.0
756,,0.000261,0.312945,0.34977600000000003,1.6e-05,0.010828,0.016250999999999998,0.5,0.039976,False,False,181.0,193.0,5132.0
757,,0.00028900000000000003,0.29343,0.331296,8e-06,0.005753,0.024541,0.6190479999999999,0.027476999999999998,False,False,1210.0,1003.0,8680.0
758,,0.000559,0.34243,0.388662,0.00044699999999999997,0.019004,0.043535000000000004,0.320296,0.08032,,,,,
759,,0.00114,0.340659,0.39012600000000003,0.00066,0.071885,0.039389,0.319249,0.277568,,,,,
760,,0.001169,0.369825,0.42685,0.004222999999999999,0.045348,0.060211,0.23965999999999998,0.217137,False,False,1974.0,4988.0,180582.0
761,,0.000207,0.305596,0.342744,7.000000000000001e-06,0.008962999999999999,0.016587,0.461538,0.030316000000000003,False,False,74.0,83.0,7261.0
762,,0.000863,0.34088,0.385635,0.000767,0.031247000000000004,0.047056,0.38963400000000004,0.164455,False,False,852.0,854.0,195166.0
763,,0.001917,0.377372,0.441698,0.014283,0.083987,0.06515900000000001,0.178814,0.321304,,,,,
764,cm,0.0021079999999999996,0.294003,0.32929200000000003,0.000295,0.011415999999999999,0.010884,0.428571,0.07269,False,False,984.0,539.0,13874.0
765,cm,0.001356,0.322521,0.369176,0.000134,0.024100999999999997,0.050429,0.48043199999999997,0.140492,False,False,696.0,1037.0,7820.0
766,,0.0019140000000000001,0.355721,0.41178100000000006,0.003031,0.05221900000000001,0.055154999999999996,0.24909499999999998,0.24269899999999997,False,False,3075.0,2953.0,68876.0
767,,0.00034700000000000003,0.295901,0.334836,7.8e-05,0.012124,0.012256,0.2875,0.055521,,,,,
768,,0.000696,0.336741,0.388477,0.001315,0.044035000000000005,0.04944,0.34975500000000004,0.17916300000000002,,,,,
769,,0.000787,0.360588,0.41628699999999996,0.002041,0.058878,0.062736,0.24706599999999998,0.20847600000000002,,,,,
770,,0.000157,0.31257399999999996,0.348523,3.9e-05,0.0031149999999999997,0.020919999999999998,0.318182,0.017231,False,False,396.0,1982.0,4262.0
771,,0.000807,0.346369,0.3869,0.00038500000000000003,0.043567,0.031623000000000005,0.46858999999999995,0.195429,,,,,
772,,0.000386,0.292048,0.32662199999999997,8e-06,0.017459,0.008838,0.37619,0.074869,False,False,383.0,141.0,2624.0
773,,0.0009599999999999999,0.33717199999999997,0.389911,0.00507,0.033822000000000005,0.045807,0.2125,0.158308,,,,,
774,,0.000254,0.316327,0.36233200000000004,0.0012050000000000001,0.009612,0.040359,0.428854,0.041024,False,False,124.0,502.0,4506.0
775,,0.00122,0.356804,0.404911,0.002076,0.059275,0.052416,0.325192,0.25266700000000003,False,False,2944.0,2729.0,282307.0
776,,0.000383,0.338471,0.37961100000000003,6.6e-05,0.025571,0.03141,0.476667,0.10758,False,False,453.0,506.0,14576.0
777,,0.000276,0.32193,0.370735,0.00011899999999999999,0.007345,0.043222000000000003,0.307765,0.029376999999999997,False,False,608.0,4981.0,6761.0
778,,0.000898,0.364076,0.418137,0.001843,0.05637999999999999,0.061214,0.345238,0.238152,False,False,1310.0,1533.0,10139.0
779,,0.000352,0.324408,0.374408,4.7e-05,0.017269999999999997,0.051488,0.39678,0.09045800000000001,False,False,364.0,762.0,6338.0
780,cm,0.002263,0.32163600000000003,0.37594,0.003879,0.030161,0.047331,0.253535,0.160984,,,,,
781,cm,0.00137,0.347053,0.41190299999999996,0.000807,0.067865,0.083887,0.30149499999999996,0.297398,False,False,3357.0,5002.0,150686.0
782,,0.0008849999999999999,0.356442,0.411195,0.001,0.053345000000000004,0.065858,0.335465,0.22774499999999998,,,,,
783,,0.000492,0.335455,0.388271,0.000196,0.032666,0.055446,0.406463,0.140729,False,False,750.0,1472.0,36171.0
784,periodista,0.003924,0.34444400000000003,0.401229,0.008029000000000001,0.12396099999999999,0.054747000000000004,0.145455,0.47992700000000005,,,,,
785,,0.00062,0.337496,0.39096,0.000101,0.025226,0.06462799999999999,0.433816,0.12278800000000001,False,False,326.0,631.0,20179.0
786,,0.000397,0.317949,0.365085,0.000196,0.01715,0.034365,0.397783,0.081462,False,False,233.0,337.0,5359.0
787,,0.000266,0.300456,0.338497,4e-05,0.010412000000000001,0.010924,0.48484799999999995,0.034268,,,,,
788,,0.0010400000000000001,0.341432,0.394443,0.002114,0.042367,0.050402999999999996,0.329388,0.197544,,,,,
789,,0.000188,0.302179,0.340711,2e-06,0.00558,0.020596,0.402778,0.032318,False,False,107.0,164.0,498.0
790,,0.001805,0.317949,0.365691,0.003149,0.056945,0.030826,0.237681,0.24134,False,False,1523.0,868.0,26545.0
791,,0.00033999999999999997,0.321048,0.363807,0.000164,0.014722,0.019818000000000002,0.448529,0.076842,,,,,
792,,0.00032599999999999996,0.34843,0.382448,0.000573,0.016524,0.015386000000000002,0.356725,0.070396,False,False,1644.0,1876.0,86358.0
793,cm,0.003295,0.373626,0.45865,0.029223000000000002,0.122438,0.09110399999999999,0.12082999999999999,0.472013,False,False,6679.0,4768.0,3871.0
794,cm,0.0013599999999999999,0.348085,0.393359,0.001172,0.031195999999999998,0.044485000000000004,0.453453,0.171337,False,False,1620.0,1783.0,11124.0
795,cm,0.002403,0.356925,0.409598,0.002944,0.04752,0.06283,0.369631,0.276483,False,False,4310.0,4068.0,22513.0
796,cm,0.002212,0.361951,0.418533,0.003156,0.056657000000000006,0.06544900000000001,0.330393,0.294618,False,False,3883.0,4070.0,16973.0
797,,0.000171,0.295486,0.331515,0.0,0.00454,0.017394999999999997,0.714286,0.02572,,,,,
798,,0.0012439999999999999,0.354286,0.40216599999999997,0.0015890000000000001,0.041173,0.038057,0.31406100000000003,0.185578,False,False,3276.0,3333.0,11111.0
799,,0.001258,0.340769,0.387756,0.000698,0.034588,0.043427999999999994,0.423781,0.179895,False,False,1561.0,1468.0,14252.0
800,,0.000495,0.35145,0.394418,0.000185,0.028577999999999996,0.04023,0.399287,0.12158800000000002,,,,,
801,,0.00036899999999999997,0.34843,0.390395,7.099999999999999e-05,0.020041999999999997,0.040393,0.460591,0.09063099999999999,False,False,436.0,514.0,28571.0
802,,0.000175,0.303571,0.341136,3e-06,0.006398,0.020886000000000002,0.481818,0.026152999999999996,False,False,136.0,252.0,3157.0
803,,0.000546,0.32927199999999995,0.366581,0.000925,0.014055000000000002,0.02391,0.342105,0.053673,,,,,
804,,0.000933,0.325409,0.369269,0.00028700000000000004,0.028136,0.039461,0.45806499999999994,0.135927,False,False,579.0,373.0,7210.0
805,cm,0.001368,0.343211,0.396862,0.002936,0.03639,0.049264999999999996,0.27555999999999997,0.168047,False,False,601.0,985.0,16792.0
806,,0.000123,0.22984699999999997,0.244234,0.0,0.0,0.006886,1.0,0.0,,,,,
807,,0.000123,0.19988599999999998,0.211523,0.0,0.0,0.003312,0.0,0.0,,,,,
808,,0.00018999999999999998,0.313317,0.345186,4e-06,0.0055899999999999995,0.020998,0.390909,0.030770999999999996,,,,,
809,,0.00018899999999999999,0.23422199999999999,0.245031,0.00014199999999999998,0.001531,0.003321,0.166667,0.00868,,,,,
810,,0.000526,0.363198,0.404902,0.001893,0.02975,0.027156,0.415025,0.144447,,,,,
811,,0.001739,0.290919,0.322291,0.001112,0.054045,0.014649,0.16983299999999998,0.190496,False,False,4547.0,173.0,10888.0
812,,0.00014199999999999998,0.241522,0.254105,0.0,0.0021030000000000003,0.003997,0.25,0.013519999999999999,,,,,
813,,0.000123,0.19988599999999998,0.211523,0.0,0.0,0.003312,0.0,0.0,False,False,20.0,133.0,164.0
814,,0.000132,0.23298000000000002,0.25099499999999997,1e-06,0.0006219999999999999,0.006697,0.333333,0.005062,False,False,10.0,121.0,10.0
815,,0.001324,0.333756,0.384372,0.002407,0.032934,0.038117000000000005,0.20847,0.14666099999999999,False,False,1496.0,4210.0,64423.0
816,,0.000226,0.254405,0.27923600000000004,0.0008320000000000001,0.001342,0.011526,0.357143,0.003614,False,False,242.0,555.0,1192.0
817,,0.000303,0.23717399999999997,0.252163,0.00074,0.00014099999999999998,0.008052,0.095238,0.00013000000000000002,,,,,
818,,0.00016,0.24718600000000002,0.26094,0.0,0.00011200000000000001,0.0033689999999999996,0.5,0.000997,False,False,25.0,104.0,918.0
819,,0.000244,0.221475,0.237275,0.001024,0.001786,0.0065060000000000005,0.25,0.008079000000000001,,,,,
820,,0.000393,0.254098,0.279291,0.0,0.0007160000000000001,0.016891,0.9,0.008919,False,False,181.0,207.0,1418.0
821,,0.000223,0.313224,0.341545,0.000217,0.002605,0.011658,0.23809499999999997,0.018563,,,,,
822,,0.000139,0.293267,0.32217199999999996,0.0018039999999999998,0.001018,0.017179,0.375,0.006716,False,False,121.0,1055.0,383.0
823,,0.00039,0.224399,0.24137199999999998,0.003017,0.000174,0.003361,0.0,0.000459,False,False,298.0,301.0,3442.0
824,,0.000123,0.19988599999999998,0.211523,0.0,0.0,0.003312,0.0,0.0,True,False,262.0,200.0,19492.0
825,,0.00046100000000000004,0.294167,0.311988,0.003128,0.0011539999999999999,0.004044,0.06666699999999999,0.004476,False,False,309.0,298.0,6340.0
826,,0.000123,0.19988599999999998,0.211523,0.0,0.0,0.003312,0.0,0.0,,,,,
827,,0.000192,0.28448,0.31749299999999997,4.1e-05,0.003628,0.020875,0.25454499999999997,0.020302,False,False,178.0,634.0,4663.0
828,,0.000123,0.225427,0.235381,0.0,0.0,0.003314,0.0,0.0,,,,,
829,,0.0009109999999999999,0.297824,0.33295399999999997,0.003735,0.032688,0.01586,0.158649,0.11597400000000001,,,,,
830,,0.000151,0.261409,0.280008,0.0,0.000392,0.004751,0.0,0.005241,,,,,
831,,0.000173,0.254959,0.279388,0.0,0.006559000000000001,0.013624,0.488889,0.023207,,,,,
832,,0.000148,0.25367,0.268899,0.0,0.000192,0.0035229999999999997,0.0,0.002911,False,False,116.0,568.0,627.0
